time,ankle_angle_r,ankle_angle_l,imu0_acc_x,imu0_acc_y,imu0_acc_z,imu0_gyro_x,imu0_gyro_y,imu0_gyro_z,imu0_roll,imu0_pitch,imu0_yaw,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_roll,imu1_pitch,imu1_yaw,madgwick_angle
0.1800000000000006,3.05158222,8.15225664,334.6996278427599,-120.72872886351652,940.19,-0.2286393534175132,-0.0235310725698855,-0.3935310725698855,-20.82784369085663,-5.836078154571686,29.48607815457169,998.9258757097203,43.665923179547896,13.231054885048732,-2.022782569575928,-0.5264689274301144,-0.1321704259873988,-91.76960922714156,4.436078154571686,-6.423140299711457,0.031762456538160844
0.1966667000000006,2.71167519,7.96297308,330.84980681641883,-121.6129725109367,940.19,-0.1174625205547411,-0.0080180261239173,-0.3780180261239173,-20.82267267537464,-5.838663662312681,29.48866366231268,998.9879278955044,50.610596971859664,18.029757252334896,-3.5042785051658907,-0.5419819738760827,-0.0054805466786584,-91.7566816884366,4.438663662312681,-6.394699714560515,0.03292328332605405
0.2133333000000004,2.44514079,7.92160394,348.0747652320786,-111.86748079569594,944.8112276366824,0.0674305642437169,0.0845393782059414,-0.5244027899412037,-20.81224768547479,-5.85,29.502247685474792,1001.1790484486426,31.61300287751905,11.240954460152956,0.676752189415685,-0.6994050731890321,-0.5034861128487433,-91.71325694357564,4.4522476854747906,-6.356513887151257,0.033175548475836196
0.2300000000000004,2.3215984,7.90134699,372.252218816465,-99.52332165644908,958.9382003002632,0.2238177155010674,0.5589137370199047,-0.7433448017014944,-20.817460590516703,-5.85,29.507460590516704,998.25460872013,83.40842737395354,24.85706242962627,-1.580435693732074,-0.3501404353809493,-0.5347635431002136,-91.6976182284499,4.457460590516702,-6.325236456899786,0.028702336126367682
0.2466667000000004,1.7896776,7.95760879,377.3899694992604,-92.13501643954484,963.2376132930513,0.2175834029697197,0.665001494504075,-0.7923083820788038,-20.81725278009899,-5.851373609950504,29.511373609950507,998.3725639744168,94.3201162659888,30.91995187054056,-2.730823568168673,-0.3736790030211586,-0.3741779263354021,-91.687252780099,4.46,-6.299011120395963,0.0231746501062721
0.2633333000000002,1.42549071,8.00184628,364.4430092241433,-89.45402611364656,958.2023867069486,0.0568846821366565,0.4212751012405958,-0.6798192774956596,-20.81189615607122,-5.854051921964389,29.51405192196439,1001.3803083660088,66.39871352124408,29.80845238477854,-2.829921112682395,-0.7513209969788572,-0.0313539885582007,-91.68189615607122,4.46,-6.277584624284888,0.020082568274188087
0.2800000000000002,0.6241658,8.00637563,351.4959712669536,-86.77301970174194,953.1671299093656,-0.1038150028925911,0.1775472456129034,-0.5673294979751862,-20.806539499903582,-5.85673025004821,29.51673025004821,1004.3880708041396,38.4771432474123,28.69694622999291,-2.9290192517837643,-1.1289652567975892,0.311472006170861,-91.67653949990358,4.46,-6.256157999614321,0.019426295247958685
0.2966667000000003,0.27713886,7.80228778,338.54893330976387,-84.09201328983733,948.1318731117824,-0.2645146879218387,-0.0661806100147888,-0.4548397184547129,-20.80118284373594,-5.859408578132031,29.51940857813203,1007.3958332422704,10.555572973580524,27.58544007520728,-3.028117390885134,-1.5066095166163214,0.6542980008999228,-91.67118284373592,4.46,-6.234731374943755,0.021205924214172056
0.3133333,0.05505332,7.72436795,337.1967191355246,-121.31141221671918,948.3032966531592,1.0912863875131318,0.5113906348491661,-0.8153383160738406,-20.798074350892993,-5.86,29.53,1002.7152124268348,67.81619978988442,21.53763767071889,2.1926553804592492,-3.3060149482215215,0.2923937865826213,-91.641925649107,4.468074350892991,-6.158074350892991,0.017179627757936487
0.33,-0.14659637,7.59529375,344.28062944619546,-97.128063034669,963.6917910850968,0.6010157586672653,-0.5241809995497558,-0.7252886087348038,-20.79307158937415,-5.86,29.53,1000.8842017109408,45.46386132372797,14.698862674470936,-1.6194488968933047,-3.035865826204412,1.2078991445294944,-91.64692841062585,4.463071589374156,-6.153071589374156,0.023531429523061746
0.3466667000000001,-0.18249765,7.42042095,348.6773115873516,-86.07458241411919,971.136499107049,0.3473115873516132,-1.1068951570543115,-0.6815865111881503,-20.79096554259901,-5.86,29.530965542599013,998.6515570963336,34.02640487446163,11.702100535770583,-3.1827382077949244,-2.9288980985397637,1.7226884126483868,-91.65,4.4580689148019745,-6.143241201806913,0.0357189484835163
0.3633333000000007,-0.43816975,7.35954253,348.79987299086037,-95.90450722614963,965.9463988564222,0.4698729908603899,-0.9693262347485418,-0.7116015487821363,-20.793466795731845,-5.86,29.533466795731844,995.7801184998424,39.94937229300823,14.816160686146642,-1.1692294358650224,-3.0814745396425263,1.60012700913961,-91.65,4.45306640853631,-6.125732429877087,0.0465228894423687
0.3800000000000008,-0.29982803,7.03957412,348.9224351297405,-105.73449101796452,960.7562674650696,0.5924351297405247,-0.8317564870259417,-0.7416167664670673,-20.795968063872255,-5.86,29.535968063872257,992.9086626746506,45.872375249501275,17.930239520958228,0.8442914171657625,-3.2340518962075917,1.4775648702594752,-91.65,4.448063872255489,-6.108223552894211,0.05594237573988438
0.3966667000000008,-0.38364158,6.90314077,349.04499726862065,-115.56447480977944,955.566136073717,0.7149972686206594,-0.6941867393033415,-0.7716319841519983,-20.798469332012665,-5.86,29.538469332012667,990.0372068494588,51.79537820599432,21.044318355769818,2.857812270196548,-3.3866292527726576,1.355002731379341,-91.65,4.443061335974667,-6.090714675911334,0.0639765681388878
0.4133333000000005,-0.43675466,6.82128338,341.6487684807318,-71.02282345046802,956.2620698967436,0.5646958998657703,-0.6607409273917441,-0.388518145216512,-20.79845682123196,-5.87,29.551543178768043,995.36,45.72561575963409,-20.104640464517804,1.058518145216512,-3.303893648489471,0.6256157596340908,-91.66,4.415370463695872,-6.138456821231957,0.0717077832644026
0.4300000000000006,-0.09577783,6.31114901,341.20141382049246,-100.55279586973896,960.4982446386024,-0.1017712470214701,-0.6333518665607615,-0.443296266878477,-20.79389197776013,-5.87,29.556108022239872,995.36,45.94929308975378,-27.57272438443236,1.113296266878477,-2.605472597299418,0.8492930897537811,-91.66,4.40167593328038,-6.133891977760126,0.07914230032419317
0.4466667000000006,-0.21625766,6.0289592,340.46034520835406,-125.32042725092424,962.851412811032,-0.6425860397721523,-0.6124549815129415,-0.4773159288498018,-20.79,-5.870818327170981,29.56040916358549,995.6897858499052,45.47101753772342,-31.792300339761603,1.1996888677925557,-2.0500980313780457,0.9700330268811648,-91.65877250924352,4.389590836414509,-6.127135854901568,0.08634441369933114
0.4633333000000004,-0.44528431,5.45623873,338.0203962726091,-122.54182783718058,954.3129794477196,-0.4566058592318667,-0.6291099230538627,-0.3912653975550428,-20.79,-5.876369974351287,29.56318498717564,997.9270996635688,40.93254596782242,-17.2220023150458,1.4689437560374463,-2.3221287432130904,0.4953671929649136,-91.65044503847308,4.386815012824356,-6.107705089770493,0.09371507707351857
0.4800000000000004,-0.72314633,5.12154472,335.5804326971119,-119.7632117517737,945.7744948536024,-0.2706245628060312,-0.645764964524833,-0.3052143499550294,-20.79,-5.8819216548416104,29.56596082742081,1000.1644269011692,36.394047166983,-2.651616868191912,1.738200259818134,-2.5941610872389393,0.0206985110422588,-91.64211751773756,4.384039172579194,-6.0882742080543615,0.10125399106266994
0.4966667000000004,-1.04395066,4.57225565,333.1404691216148,-116.9845956663668,937.2360102594848,-0.0846432663801957,-0.6624200059958034,-0.2191633023550159,-20.79,-5.887473335331935,29.568736667665966,1002.4017541387695,31.85554836614358,11.918768578661975,2.007456763598821,-2.8661934312647883,-0.453970170880396,-91.6337899970021,4.381263332334033,-6.068843326338229,0.10896093983758876
0.5133333000000002,-1.28123336,4.19827065,330.5182626344013,-99.15792920845716,945.2071387492014,0.8599757730669818,-0.7320670963798559,-0.5646076459311501,-20.780926374572836,-5.900926374572834,29.58,1004.8271445003196,36.89969613535969,10.160946906342875,7.760473453171438,-2.697317784013572,0.8947735392993024,-91.63,4.346294501708665,-6.049073625427166,0.11738283866233164
0.5300000000000002,-1.61403228,4.00486314,341.2564832050678,-96.89822604395296,951.9908787819855,0.6099266524046306,-1.0423132275720324,-0.3377112216264241,-20.78555691384436,-5.905556913844359,29.58,1002.1136484872058,39.49742866668523,8.466169532964718,6.913084766482359,-3.6836226488484014,0.4687639263190003,-91.63,4.327772344622565,-6.044443086155641,0.12890998249467991
0.5466667000000003,-2.17443067,3.72447209,351.3073131713403,-94.935471595029,958.2138643070332,0.3706826298838173,-1.3379521103485483,-0.1235269210663891,-20.79,-5.910113771647303,29.58,999.404419911303,41.72058873918679,6.559439117751106,6.1110358497883785,-4.621012039863072,0.0523772996307072,-91.63,4.309317370116182,-6.040568858236514,0.14339613740175322
0.5633333,-2.95268922,3.28999619,345.0653829823112,-100.01107984419,951.1456723100011,0.3875451157614286,-1.2873646527157143,-0.2106497647673811,-20.79,-5.912924185960239,29.58,996.796355428899,35.06552764615618,-0.3710425779471551,6.3836460381430955,-4.39898930914119,-0.1359204593359527,-91.63,4.2924548842385715,-6.054620929801191,0.15737089017598294
0.5800000000000001,-3.51384943,3.03395791,338.823415341551,-105.08671854712242,944.0774379036474,0.4044077028143601,-1.2367768915569195,-0.2977731312075277,-20.79,-5.915734617135727,29.58,994.1882752980456,28.410426622599175,-7.301565856702039,6.65625786216549,-4.17696524627759,-0.3242193480936887,-91.63,4.275592297185639,-6.0686730856786335,0.1708335720119718
0.5966667000000001,-3.5963323,2.39366604,332.5814477007908,-110.16235725005484,937.0092034972936,0.4212702898672917,-1.186189130398125,-0.3848964976476742,-20.79,-5.918545048311215,29.58,991.5801951671922,21.755325599042177,-14.232089135456924,6.928869686187884,-3.9549411834139914,-0.512518236851425,-91.63,4.258729710132708,-6.082725241556076,0.18378347973218262
0.6133333000000007,-3.95270689,2.36730769,335.71769682523643,-115.78224677959253,935.5432272035704,0.9273489197687864,-0.5648119484734196,-0.5278391317577941,-20.80630652195963,-5.936306521959633,29.58,1000.780319707882,40.00582746729082,-39.12447094025965,2.544940156202027,-2.7474630287046335,-1.303027183284374,-8.499351049794356,0.6462586469212539,73.57551303378378,0.19051467837847016
0.6300000000000008,-4.0473881,2.58981792,336.57232576249186,-116.33957495133028,939.9176865671644,0.7172608695652007,-0.4589020116807283,-0.1405548345230157,-20.81481700194679,-5.944817001946788,29.58,999.6439545749512,37.98351719662521,-24.075049967552506,4.222338092148096,-2.3843919532770865,-1.6960330953926144,,,,0.1961856634374522
0.6466667000000008,-4.12720929,2.68993007,335.9696754371943,-116.24510117011415,944.0440473640462,0.3639098916205693,-0.5000763611368761,0.3060901083794306,-20.820221458486525,-5.950110729243263,29.58,995.836491032322,30.49021383356242,-2.7737113079063556,7.1435089676780095,-2.2646506282170193,-1.957418859298579,,,,0.20226846386021033
0.6633333000000006,-3.72127592,3.02429855,336.6836766520669,-117.08964738322838,942.9384111544488,0.2173797915534338,-0.7425170721570458,0.4526202084465661,-20.825549825761698,-5.952774912880847,29.58,995.5114606285368,29.77354843505225,-4.787834137920074,7.468539371463292,-2.3765463409955596,-2.1359191630167262,,,,0.2107753308022896
0.6800000000000006,-3.92485176,3.21355231,337.39768215096393,-117.93419866364016,941.8327683110074,0.0708488123021786,-0.9849592378273042,0.5991511876978213,-20.830878225007194,-5.955439112503597,29.58,995.1864282745612,29.05687873653247,-6.801969052719144,7.793571725438803,-2.4884427251510637,-2.3144205377409826,,,,0.22170626347916172
0.6966667000000006,-4.14929058,3.85736581,338.111687649861,-118.77874994405194,940.727125467566,-0.0756821669490764,-1.2274014034975629,0.7456821669490765,-20.836206624252693,-5.9581033121263465,29.58,994.8613959205856,28.3402090380127,-8.816103967518215,8.118604079414315,-2.6003391093065673,-2.4929219124652384,,,,0.23506113327685413
0.7133333000000004,-4.12629431,4.13540358,329.2150463980457,-124.08666422466456,934.2199792429788,0.481612942612991,-0.8388852258851848,0.3893833943833606,-20.856749694749695,-5.96,29.58,981.3391172161164,39.68878388278475,24.706612942615493,-0.7869584859591559,-4.313095238095357,-3.591482295482366,-91.64512454212456,4.086500610500608,-6.292372405372416,0.24452125044696346
0.7300000000000004,-4.21749126,4.47154365,326.2313736910402,-135.43238524911757,929.2827344056492,1.0753499109756586,-1.0196565772399506,0.447202522859647,-20.864748468479345,-5.955251531520656,29.589496936958685,984.3252050577904,25.066458339619935,32.88130126444763,2.563597489211587,-5.93582883181945,-4.473276397984144,-91.64525153152066,4.051509189123939,-6.253521441289192,0.25577538691728374
0.7466667000000005,-4.13197266,4.41140108,325.00414286145394,-146.48249234994145,925.2288489603764,1.568254096629159,-1.3264642846365176,0.6031211938316727,-20.869778103026828,-5.950221896973172,29.59955620605366,990.2199367474426,7.140840812384468,34.35498418686065,7.990573165947577,-7.318978332377742,-5.207603041916911,-91.64022189697316,4.021331381839031,-6.183106557624406,0.27008522537513646
0.7633333000000011,-3.72862594,4.20115154,332.32333577381974,-134.2567236639965,927.6561825951954,1.81130421637524,-1.563907795391419,0.4043172577218357,-20.87260357901618,-5.95,29.6,994.546790423272,10.734427063245931,12.047445513971326,11.40636639973874,-7.395621474097076,-5.987227177643457,-91.64260357901618,4.009585683935282,-6.211242948194151,0.2867874015931058
0.7800000000000011,-3.07766649,5.0496028,340.03702990684803,-120.95659356103847,930.382668409871,2.0428239908481935,-1.7981513319169962,0.1891400555646199,-20.875327341068804,-5.95,29.6,998.8013067494692,15.32124235986304,-11.357841804217983,14.72935610393878,-7.411964046412814,-6.768946886746254,-91.6453273410688,3.998690635724791,-6.2439280928256276,0.3058480867926308
0.7966667000000012,-2.34149937,5.83809362,347.75072403987633,-107.65646345808044,933.1091542245466,2.2743437653211473,-2.032394868442573,-0.0260371465925959,-20.878051103121425,-5.95,29.6,1003.0558230756662,19.908057656480143,-34.76312912240729,18.052345808138824,-7.428306618728552,-7.55066659584905,-91.64805110312145,3.9877955875142983,-6.276613237457103,0.3272637286374924
0.8133333,-1.36172701,6.42593833,351.7598741645781,-102.13069319131164,937.538091739766,2.0785600459482003,-2.108402203425229,-0.18,-20.88,-5.954951232247285,29.6,1007.3699910714286,22.28392449874686,-51.26986523600668,14.617253341687496,-7.1825359231411845,-8.518476660401006,-91.64257315162908,3.97009753550543,-6.292573151629072,0.34944202823305703
0.8300000000000001,-0.4055687,6.62093552,347.99769847387086,-113.75051333436105,944.9847957453368,0.9156620934176032,-1.856082935100972,-0.2017357792508096,-20.88086943117003,-5.9717388623400645,29.59913056882997,1011.3995390781564,18.596230923385217,-50.306123015261285,-2.2709896716509808,-6.1461260983505435,-10.210365346076776,-91.61739170648993,3.935652844149838,-6.268261137659935,0.36908400367135885
0.8466667000000001,0.25725789,7.01480166,354.1125043934022,-109.98656767380916,944.3553304300908,0.4403515492523482,-2.0487763989517505,-0.3623136657931255,-20.887292546631723,-5.98458509326345,29.592707453368277,1012.6520465931864,11.697804917527325,-48.57830495606597,3.484121782025622,-4.270576383536293,-13.537539155233562,-91.59812236010482,3.903537266841375,-6.25541490673655,0.39065423152581086
0.8633333000000007,1.12013922,7.04143071,356.89145556373853,-110.77783616215956,944.9371041327694,0.1194569167794107,-2.412368044256449,-0.7817215989861028,-20.89165127511261,-5.9883487248873895,29.59,1012.6565457893024,19.95757358658692,-39.74719302241875,5.649098532207492,-2.542075736037059,-15.49317716272462,-91.59,3.885046174662168,-6.264861476013497,0.4158504523809173
0.8800000000000008,2.00863669,7.34690439,357.2397072978574,-114.88834843372688,946.4014741295152,-0.0889232192097654,-2.900491376505067,-1.3897348724887677,-20.894505797523426,-5.985494202476579,29.59,1011.7516621850754,39.26270865089923,-25.74005155257097,5.198083991299412,-0.9207070066966194,-16.449442170346185,-91.59,3.876482607429736,-6.290552177710793,0.44591006501015157
0.8966667000000008,2.86675719,7.13829637,357.5879590319763,-118.9988607052942,947.8658441262612,-0.2973033551989417,-3.3886147087536855,-1.9977481459914324,-20.897360319934233,-5.982639680065768,29.59,1010.8467785808484,58.56784371521154,-11.732910082723194,4.747069450391332,0.7006617226438201,-17.405707177967745,-91.59,3.867919040197304,-6.3162428794080885,0.48083371703455935
0.9133332999999996,3.63993898,7.26955428,362.48745630010785,-125.34634197762982,946.643861724241,0.0624730278133938,-3.378157378996444,-2.6655285558744684,-20.9,-5.98,29.592483024844103,1008.312852519054,79.38969771354975,8.25192635850576,2.5658108482632977,1.851135009403228,-18.138535484509585,-91.58751697515588,3.856275462733842,-6.333792437889737,0.5156336987255649
0.9299999999999996,4.33268522,7.37287069,397.628797768008,-146.4826750084544,939.2813307406152,9.012044301656925,1.5985322962461417,-4.63280182617514,-20.9,-5.98220324653365,29.61,1005.3226361176866,101.79193946567464,54.68732499154559,-10.16201555630706,-3.698951640175757,-15.686361176868491,-91.56339026039905,3.825593506932702,-6.287796753466351,0.5005783741484582
0.9466666999999998,5.3808252,7.1003915,403.7019696482921,-153.24630030436245,962.329323328824,19.78217819298823,5.2621626648629825,-7.239615742306354,-20.9,-5.9869002085446965,29.61,1024.472150236726,104.88723743095476,47.923699695637566,-10.763226693721103,-10.284092379663978,-12.736669033930829,-91.54929937436592,3.816199582910608,-6.283099791455304,0.44862096887482744
0.9633333000000004,6.3606242,7.24033791,403.3372580867056,-158.639126439229,973.506050444666,30.416225117513378,7.188054932276365,-9.299720556201605,-20.89907180175901,-5.993712792963952,29.61,1037.3587571285848,103.48545632769356,40.67262068231307,-10.401662037112812,-15.252821019702942,-10.117056275283709,-91.53628720703604,3.806287207036048,-6.272574414072096,0.3768774762236577
0.9800000000000004,7.85439209,7.38506001,390.477663986111,-161.37155133727506,961.6427950931094,40.786337193114875,5.741316474769443,-10.298789000442234,-20.89634210655617,-6.004631573775325,29.61,1038.0903154429468,93.35555742994228,32.47534598817479,-8.171501056389877,-17.084446500810763,-8.13802725322235,-91.52536842622467,3.795368426224675,-6.25073685244935,0.31885339934757
0.9966667000000003,9.41303036,7.695389,377.6180698855165,-164.10397623532117,949.7795397415526,51.15644926871638,4.294578017262521,-11.297857444682862,-20.893612411353324,-6.015550354586698,29.61,1038.8218737573086,83.22565853219098,24.27807129403651,-5.941340075666942,-18.91607198191858,-6.158998231160996,-91.51444964541332,3.784449645413302,-6.228899290826604,0.2742182466105871
1.013333300000001,10.84340013,7.97560479,364.7585529423318,-166.83638473885077,937.9163555693852,61.52649912377024,2.84784824016893,-12.296919894524851,-20.89088273252862,-6.0264690698855174,29.61,1039.5534276823296,73.09582041371112,16.08084578344773,-3.711192475883049,-20.747686473295563,-4.1799810832499515,-91.50353093011448,3.7735309301144824,-6.207061860228965,0.24258474297805604
1.0300000000000011,12.05047214,8.11268256,487.8365039734034,-2.923260158943247,915.0908084878512,49.2133427267082,-27.05636786338227,-14.773513498281368,-20.89085019444288,-6.040850194442879,29.62085019444288,1003.6542205376747,116.64708476581988,-53.37663895621139,8.912342332187578,-28.855573747393876,0.2330290818917478,-91.47829961111424,3.706599222228483,-6.245749027785604,0.5075784069734562
1.0466667000000012,13.02181896,8.04301299,567.6427843093104,-109.44905137237936,868.1942860564699,35.752608296228594,-20.24146009693918,-19.930487121682138,-20.89554689173195,-6.045546891731951,29.62554689173195,973.9570035788742,69.17756526517181,-101.4191555261262,12.35032474778809,-36.675574733698326,4.558687285126821,-91.4689062165361,3.687812433072196,-6.222265541340246,0.7006496398819964
1.0633333,13.68716567,7.32565015,643.6716287910295,-208.5437920943621,823.6878698863732,23.266218253506107,-13.86598569265833,-24.4928805170607,-20.90014378878371,-6.050287577567419,29.63014378878371,946.73376436141,23.16247199254696,-147.61949393601617,15.205809728992364,-44.42747227536639,8.858140943951804,-91.45971242243256,3.669568633648871,-6.19985621121629,0.8263680982363566
1.08,14.69921794,6.87655618,650.6450854281388,-171.78549601557177,822.8754552562845,28.592663661015813,-15.524087906969005,-18.184882962617923,-20.902916534961484,-6.055833069922973,29.632916534961485,964.739978039894,3.7338395248632,-160.1439884210351,7.411620223261087,-50.93510755460912,12.678985176928574,-91.45416693007702,3.66125039511554,-6.197083465038514,0.971338989352844
1.0966667,15.60929115,6.58287756,657.6185420652481,-135.02719993678147,822.0630406261957,33.919109068525515,-17.182190121279678,-11.876885408175143,-20.905689281139264,-6.061378562278527,29.635689281139264,982.7461917183784,-15.694792942820555,-172.668482906054,-0.3825692824701878,-57.442742833851845,16.499829409905345,-91.44862143772148,3.652932156582209,-6.194310718860737,1.1360035695980342
1.1133333000000007,16.4685748,6.32297249,664.5919568617015,-98.2691244073252,821.250630870585,39.24552251742689,-18.840282386997025,-5.568925701641767,-20.9084620106806,-6.066924021361194,29.6384620106806,1000.7522973597972,-35.12330883894336,-185.19290224425671,-8.176712023158242,-63.95033906736123,20.320650717862705,-91.4430759786388,3.644613967958209,-6.191537989319404,1.3209702363190805
1.1300000000000008,17.23496225,5.84650091,645.2516719044601,6.2589362036545,787.4861360779348,38.78289440603358,-27.54470301697129,1.8777482715277625,-20.90416876178504,-6.081662476429919,29.64,979.566200502825,-11.87472501570975,-219.90252514142344,4.5330468258974825,-74.10264927718487,22.300050282840967,-91.41667504714016,3.622506285355121,-6.1491813324952815,1.5981775718521494
1.1466667000000008,17.98565595,5.86868741,653.0214720936839,83.78346321654678,790.9997665501957,31.80530437246165,-39.80475568986735,2.911870809330303,-20.9,-6.097152516762679,29.64715251676268,950.556634243082,12.711066861837775,-265.33097620172066,11.978610161487982,-81.8126671073758,28.10797884597268,-91.39284748323732,3.602847483237321,-6.1092712248559815,1.9983980023013517
1.1633332999999997,18.59818799,6.3141565,688.7607232662818,109.27102666288864,831.0936240752975,25.1527250291184,-49.626229294550754,0.2886139704725554,-20.9,-6.10764554411811,29.65764554411811,940.6931885289767,13.094062360311009,-302.8592885384196,5.037472565870383,-86.26171070607855,36.77521944155867,-91.38235445588188,3.5923544558818903,-6.093531683822835,2.49401806534631
1.1799999999999995,19.17619121,6.83248094,700.3074954009305,116.07179634238716,833.0886327237314,22.96289416729793,-55.08471485769931,-2.0928909208959676,-20.9,-6.1146629152689105,29.66,944.1710880857048,2.480940915485572,-327.33208581322333,5.398789633156543,-89.00859322584132,39.34483064603396,-91.37533708473109,3.5830056270966346,-6.078342711827724,3.041532561467774
1.1966666999999998,19.66402512,7.32987695,704.8554730909352,117.46654957977128,824.0618138188509,22.064119990621517,-59.280998304656734,-4.404453937164058,-20.9,-6.120674782671428,29.66,951.508572250478,-11.313288839591497,-348.0279393463908,7.872673069292613,-91.26304350178548,40.15042087797135,-91.36932521732857,3.573987825992858,-6.06331304332143,3.6282198297079122
1.2133333000000004,19.8774022,7.63197658,709.4034234931286,118.86129444865276,815.0350490747752,21.165351206579352,-63.47725657396398,-6.716003084081873,-20.9,-6.126686614002813,29.66,958.846012390434,-25.107435829456072,-368.7236687046862,10.346541662157843,-93.51748025105516,40.95600627637704,-91.3633133859972,3.564970078995779,-6.0482834649929655,4.253866279501837
1.2300000000000004,19.98591962,7.8361932,657.8984028258731,102.80578127164333,841.6824844161259,17.224325391328243,-75.39643717966533,-8.1454439673085,-20.90518146557695,-6.13518146557695,29.66518146557695,951.5063201274407,5.109517246158134,-410.36385164150335,8.704749965368995,-97.76006856905406,44.653960382324605,-91.36,3.56,-6.04518146557695,4.996035359923899
1.2466667000000005,20.11495647,7.99254682,596.7066801895085,95.76813427331308,907.9438331016498,12.593115662855622,-85.77341195494914,-8.174306675366672,-20.90724539703254,-6.14,29.672754602967466,933.9921735368376,11.296067576383912,-432.76144423955265,4.802649607081005,-98.9716124996453,46.925238786915905,-91.35724539703254,3.56,-6.025208573292858,5.840853816044743
1.263333300000001,20.05261784,7.98634509,577.8882547022598,110.54390805413018,971.2030578739864,10.14388340094738,-88.25101370251654,-7.97572027575249,-20.90251714942268,-6.14,29.677482850577324,922.100630798036,-38.4545537745785,-422.94560220148026,2.9018940679166927,-96.26232661919468,45.629698941813864,-91.35251714942268,3.56,-5.982654344804105,6.710108060720997
