imu0_acc_x,imu0_acc_y,imu0_acc_z,imu0_gyro_x,imu0_gyro_y,imu0_gyro_z,imu0_roll,imu0_pitch,imu0_yaw,imu0_timestamp,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_roll,imu1_pitch,imu1_yaw,imu1_timestamp
-908.69,196.04,920.9,22.56,-152.13,47.32,nan,nan,nan,2025-02-16T18:15:15.481286,-1184.08,-168.46,-296.39,24.63,-169.51,20.24,0.0,0.0,0.0,2025-02-16T18:15:15.481286
-860.35,126.71,861.82,29.7,-128.29,45.37,0.0,0.0,0.0,2025-02-16T18:15:15.515813,-1164.31,-195.56,-252.69,20.55,-158.17,27.32,0.0,0.0,0.0,2025-02-16T18:15:15.515813
-888.67,131.1,827.15,31.89,-95.85,45.43,nan,nan,nan,2025-02-16T18:15:15.552706,-1118.65,-177.25,-234.38,9.94,-131.04,27.68,0.0,0.0,0.0,2025-02-16T18:15:15.552706
-852.54,145.02,766.85,56.59,-58.84,39.76,0.0,0.0,0.0,2025-02-16T18:15:15.588520,-1036.13,-187.5,-220.7,2.38,-110.73,27.13,0.0,0.0,0.0,2025-02-16T18:15:15.588520
-926.03,70.07,693.85,41.16,-62.68,50.98,0.0,0.0,0.0,2025-02-16T18:15:15.624725,-1060.79,-163.33,-255.86,-4.94,-92.93,25.37,0.0,0.0,0.0,2025-02-16T18:15:15.624725
-874.27,51.76,521.48,15.37,-43.9,40.0,0.0,0.0,0.0,2025-02-16T18:15:15.685415,-928.96,-142.82,-268.8,-12.07,-59.82,14.82,0.0,0.0,0.0,2025-02-16T18:15:15.685415
-999.76,79.59,523.68,9.88,-6.59,28.48,0.0,0.0,0.0,2025-02-16T18:15:15.701638,-953.61,-132.57,-354.74,-22.87,-25.55,9.45,nan,nan,nan,2025-02-16T18:15:15.701638
-890.38,70.56,481.45,-23.41,18.41,13.54,0.0,0.0,0.0,2025-02-16T18:15:15.737211,-879.39,-100.1,-300.54,-38.29,4.21,1.52,0.0,0.0,0.0,2025-02-16T18:15:15.737211
-933.59,3.42,393.07,-7.38,49.02,-13.05,nan,nan,nan,2025-02-16T18:15:15.777503,-951.9,-78.86,-367.43,-22.62,38.96,-0.49,nan,nan,nan,2025-02-16T18:15:15.777503
694.09,506.59,1381.1,12.87,44.27,-15.24,nan,nan,nan,2025-02-16T18:15:15.813372,-1067.14,-135.25,770.51,-21.83,37.2,1.52,0.0,0.0,0.0,2025-02-16T18:15:15.813372
-971.92,91.8,739.01,11.04,72.87,-23.11,0.0,0.0,0.0,2025-02-16T18:15:15.852632,-1232.18,-207.52,59.57,18.41,60.67,1.65,0.0,0.0,0.0,2025-02-16T18:15:15.852632
-556.15,413.09,1008.06,11.16,58.23,-21.4,0.0,0.0,0.0,2025-02-16T18:15:15.890885,-1183.35,-154.05,75.44,-8.96,39.82,15.18,38.61,-2.34,79.68,2025-02-16T18:15:15.890885
-546.63,345.7,802.98,-4.57,49.57,-15.06,0.0,0.0,0.0,2025-02-16T18:15:15.929207,-967.77,13.67,315.43,-12.93,30.91,2.74,0.0,0.0,0.0,2025-02-16T18:15:15.929207
-433.35,181.4,783.2,-34.51,68.6,-44.76,0.0,0.0,0.0,2025-02-16T18:15:15.985985,-976.07,-170.65,-11.72,-8.41,40.98,-7.62,0.0,0.0,0.0,2025-02-16T18:15:15.985985
-553.71,351.32,883.3,-26.77,33.9,-20.37,0.0,0.0,0.0,2025-02-16T18:15:16.008596,-1087.89,-123.29,147.46,-6.89,34.51,5.06,0.0,0.0,0.0,2025-02-16T18:15:16.008596
-567.87,328.12,811.04,-18.41,10.73,5.37,0.0,0.0,0.0,2025-02-16T18:15:16.045951,-1018.55,18.8,100.1,-16.46,32.56,11.22,0.0,0.0,0.0,2025-02-16T18:15:16.045951
-616.46,232.18,797.36,-16.16,1.1,3.41,38.61,-2.34,79.68,2025-02-16T18:15:16.084197,-1031.74,-81.05,63.72,-10.06,30.91,6.22,nan,nan,nan,2025-02-16T18:15:16.084197
-613.04,183.59,813.72,-9.21,0.12,4.09,nan,nan,nan,2025-02-16T18:15:16.119774,-1046.63,-24.17,45.65,-7.5,29.88,7.74,0.0,0.0,0.0,2025-02-16T18:15:16.119774
-609.13,258.79,794.19,-7.62,0.55,1.83,nan,nan,nan,2025-02-16T18:15:16.180026,-1002.44,45.65,62.5,-6.28,28.48,3.78,0.0,0.0,0.0,2025-02-16T18:15:16.180026
-600.34,208.98,828.61,-10.0,0.3,-1.83,nan,nan,nan,2025-02-16T18:15:16.201298,-1024.9,-66.65,55.91,-7.99,30.12,-0.73,0.0,0.0,0.0,2025-02-16T18:15:16.201298
-572.27,221.19,808.35,-8.48,-1.16,-2.56,nan,nan,nan,2025-02-16T18:15:16.233223,-995.85,8.3,48.1,-4.33,31.95,0.37,0.0,0.0,0.0,2025-02-16T18:15:16.233223
-557.13,203.61,790.28,-6.65,-3.05,-6.04,0.0,0.0,0.0,2025-02-16T18:15:16.293698,-991.94,-22.95,-20.02,-6.28,31.59,-2.38,0.0,0.0,0.0,2025-02-16T18:15:16.293698
-570.8,204.59,808.84,-10.85,-5.43,-8.41,0.0,0.0,0.0,2025-02-16T18:15:16.302909,-995.36,-30.03,-15.87,-1.83,32.99,-4.76,0.0,0.0,0.0,2025-02-16T18:15:16.302909
-575.93,195.56,816.65,-7.62,-4.63,-7.26,0.0,0.0,0.0,2025-02-16T18:15:16.340187,-1025.15,-31.25,-29.3,-2.44,30.18,-4.15,0.0,0.0,0.0,2025-02-16T18:15:16.340187
-587.4,181.88,816.41,-6.89,-4.88,-7.01,0.0,0.0,0.0,2025-02-16T18:15:16.376170,-984.38,-55.66,-48.58,-0.06,30.3,-2.44,0.0,0.0,0.0,2025-02-16T18:15:16.376170
-544.68,188.96,844.73,-4.88,-1.89,-4.39,0.0,0.0,0.0,2025-02-16T18:15:16.410862,-1021.0,-41.02,-30.03,-1.28,30.73,-0.37,0.0,0.0,0.0,2025-02-16T18:15:16.410862
-561.04,176.76,840.58,-3.48,1.77,-4.63,0.0,0.0,0.0,2025-02-16T18:15:16.445901,-1006.1,-33.45,-62.99,1.83,32.5,0.3,0.0,0.0,0.0,2025-02-16T18:15:16.445901
-541.99,172.12,859.38,-4.57,4.82,-2.07,0.0,0.0,0.0,2025-02-16T18:15:16.479746,-1035.89,-59.81,-94.97,2.74,37.13,1.95,0.0,0.0,0.0,2025-02-16T18:15:16.479746
-552.73,180.18,860.11,-3.9,11.89,-5.61,0.0,0.0,0.0,2025-02-16T18:15:16.519650,-1021.97,10.74,-112.79,5.43,38.84,0.24,0.0,0.0,0.0,2025-02-16T18:15:16.519650
-561.28,193.36,877.44,-4.27,21.34,-6.1,0.0,0.0,0.0,2025-02-16T18:15:16.595693,-1018.31,-28.32,-134.77,5.61,43.29,-1.1,0.0,0.0,0.0,2025-02-16T18:15:16.595693
-582.28,198.0,841.06,-2.56,32.74,-6.77,0.0,0.0,0.0,2025-02-16T18:15:16.596694,-1032.96,-20.02,-157.23,3.66,47.26,-2.87,0.0,0.0,0.0,2025-02-16T18:15:16.596694
-602.05,204.35,832.76,-1.83,40.98,-10.12,0.0,0.0,0.0,2025-02-16T18:15:16.628247,-1018.55,9.77,-170.65,7.56,51.71,-6.65,0.0,0.0,0.0,2025-02-16T18:15:16.628247
-769.78,279.79,874.27,1.71,61.4,-18.11,0.0,0.0,0.0,2025-02-16T18:15:16.663640,-1177.0,132.08,-180.42,6.1,58.66,-18.17,0.0,0.0,0.0,2025-02-16T18:15:16.663640
-677.98,94.97,808.35,-5.98,85.37,-22.74,0.0,0.0,0.0,2025-02-16T18:15:16.699486,-1047.61,-132.57,-248.54,8.41,63.84,-20.06,0.0,0.0,0.0,2025-02-16T18:15:16.699486
-716.06,111.57,840.33,-18.29,104.88,-6.83,0.0,0.0,0.0,2025-02-16T18:15:16.736545,-1095.46,-181.64,-243.41,-9.82,66.34,-25.18,0.0,0.0,0.0,2025-02-16T18:15:16.736545
-713.13,107.91,771.97,13.48,139.63,4.45,0.0,0.0,0.0,2025-02-16T18:15:16.773202,-1098.14,-151.61,-187.01,-1.77,79.39,-14.02,0.0,0.0,0.0,2025-02-16T18:15:16.773202
-824.46,253.66,737.79,-4.02,200.61,-11.1,0.0,0.0,0.0,2025-02-16T18:15:16.812736,-1115.23,-196.04,-117.43,-11.46,93.9,-4.76,0.0,0.0,0.0,2025-02-16T18:15:16.812736
-1068.6,170.17,797.12,72.93,171.4,-20.06,nan,nan,nan,2025-02-16T18:15:16.885829,-1060.55,1.71,-338.87,-27.38,106.77,0.3,0.0,0.0,0.0,2025-02-16T18:15:16.885829
-932.86,471.68,841.55,8.05,122.5,8.48,0.0,0.0,0.0,2025-02-16T18:15:16.886761,-1157.71,31.74,-304.93,-40.91,94.94,1.04,0.0,0.0,0.0,2025-02-16T18:15:16.886761
-428.22,265.38,903.56,-16.95,33.17,-27.32,nan,nan,nan,2025-02-16T18:15:16.922956,-886.96,-93.99,-13.18,3.9,58.29,-8.11,nan,nan,nan,2025-02-16T18:15:16.922956
-213.13,312.26,823.49,-0.37,-30.18,-40.06,0.0,0.0,0.0,2025-02-16T18:15:16.961105,-750.24,-19.04,38.33,43.29,12.5,-9.63,0.0,0.0,0.0,2025-02-16T18:15:16.961105
-173.34,336.18,801.27,2.26,-80.67,-20.3,nan,nan,nan,2025-02-16T18:15:16.996223,-732.67,-19.78,19.04,45.18,-42.38,-7.8,0.0,0.0,0.0,2025-02-16T18:15:16.996223
-293.95,329.59,781.01,-10.67,-136.77,8.78,0.0,0.0,0.0,2025-02-16T18:15:17.031465,-785.89,-51.03,-49.8,32.74,-97.5,-6.22,nan,nan,nan,2025-02-16T18:15:17.031465
-465.58,259.28,769.53,-8.41,-161.59,34.7,0.0,0.0,0.0,2025-02-16T18:15:17.067321,-855.47,-109.13,-164.06,23.48,-140.49,0.06,nan,nan,nan,2025-02-16T18:15:17.067321
-693.85,246.34,876.46,-3.05,-172.87,56.52,0.0,0.0,0.0,2025-02-16T18:15:17.108642,-1010.74,-141.36,-278.81,12.8,-173.05,3.9,nan,nan,nan,2025-02-16T18:15:17.108642
-981.69,284.42,871.58,-1.04,-185.49,65.79,0.0,0.0,0.0,2025-02-16T18:15:17.314036,-1159.18,-77.64,-418.7,6.28,-190.73,5.24,nan,nan,nan,2025-02-16T18:15:17.314036
-1066.65,274.9,783.69,-3.23,-158.84,57.74,0.0,0.0,0.0,2025-02-16T18:15:17.314966,-1161.38,-82.52,-458.25,5.3,-177.13,7.44,nan,nan,nan,2025-02-16T18:15:17.314966
-1053.96,200.93,698.24,23.48,-140.43,45.18,nan,nan,nan,2025-02-16T18:15:17.315759,-1092.77,-138.67,-497.56,22.26,-162.38,21.1,nan,nan,nan,2025-02-16T18:15:17.315759
-1068.36,60.3,619.63,44.27,-92.07,25.12,0.0,0.0,0.0,2025-02-16T18:15:17.316426,-1028.56,-158.45,-484.38,35.3,-132.62,30.67,0.0,0.0,0.0,2025-02-16T18:15:17.316426
-1100.34,62.5,495.36,38.17,-60.3,21.95,-168.08,-64.88,-150.71,2025-02-16T18:15:17.317057,-1004.15,-141.6,-497.8,20.61,-99.94,25.67,0.0,0.0,0.0,2025-02-16T18:15:17.317057
-1115.72,26.37,344.48,31.28,-20.0,24.57,0.0,0.0,0.0,2025-02-16T18:15:17.334674,-940.67,-140.87,-520.75,-19.15,-33.72,13.6,0.0,0.0,0.0,2025-02-16T18:15:17.334674
-1028.81,7.08,456.79,1.46,61.59,13.78,0.0,0.0,0.0,2025-02-16T18:15:17.374153,-947.02,-157.47,-546.63,-32.56,10.55,6.52,nan,nan,nan,2025-02-16T18:15:17.374153
-1162.35,68.36,549.8,-18.6,56.46,12.38,0.0,0.0,0.0,2025-02-16T18:15:17.444987,-936.52,-198.24,-307.37,-40.24,34.76,1.34,0.0,0.0,0.0,2025-02-16T18:15:17.444987
-224.37,282.47,994.38,-7.38,36.04,-6.65,nan,nan,nan,2025-02-16T18:15:17.448216,-958.5,-229.0,255.86,-36.04,25.61,-1.34,-23.2,42.14,-152.44,2025-02-16T18:15:17.448216
-240.48,255.37,1096.92,15.0,69.27,-80.79,0.0,0.0,0.0,2025-02-16T18:15:17.487333,-1239.99,60.79,629.64,10.91,32.13,7.38,179.78,-1.94,94.04,2025-02-16T18:15:17.487333
-837.89,358.15,724.85,-60.37,49.45,-50.12,102.97,-21.45,-160.7,2025-02-16T18:15:17.588081,-1020.51,50.54,-179.44,11.83,52.44,-13.9,0.0,0.0,0.0,2025-02-16T18:15:17.588081
-544.92,146.24,821.53,-12.56,5.18,-9.09,0.0,0.0,0.0,2025-02-16T18:15:17.588673,-961.91,-323.73,162.35,-13.66,30.37,5.91,nan,nan,nan,2025-02-16T18:15:17.588673
-508.3,306.15,818.36,0.43,2.99,-2.01,0.0,0.0,0.0,2025-02-16T18:15:17.596099,-974.12,-10.5,156.74,-8.72,36.16,2.26,-47.47,18.84,-42.53,2025-02-16T18:15:17.596099
-667.48,167.48,762.94,-4.21,-5.06,-0.91,0.0,0.0,0.0,2025-02-16T18:15:17.725509,-1000.49,-160.64,-165.04,-9.33,22.2,5.98,nan,nan,nan,2025-02-16T18:15:17.725509
-574.95,131.35,848.88,4.45,-6.22,4.39,0.0,0.0,0.0,2025-02-16T18:15:17.726229,-1017.82,-203.12,25.88,-5.43,19.7,12.5,0.0,0.0,0.0,2025-02-16T18:15:17.726229
-594.24,268.8,839.84,5.49,-0.73,4.39,0.0,0.0,0.0,2025-02-16T18:15:17.727030,-1006.1,-4.15,-6.35,-9.94,17.93,12.44,0.0,0.0,0.0,2025-02-16T18:15:17.727030
-600.34,277.59,799.32,-3.23,-4.39,0.3,0.0,0.0,0.0,2025-02-16T18:15:17.744463,-986.57,-42.72,-28.08,-9.94,14.63,7.01,0.0,0.0,0.0,2025-02-16T18:15:17.744463
-540.77,222.17,838.13,-5.12,-3.84,2.13,0.0,0.0,0.0,2025-02-16T18:15:17.827688,-1020.26,-67.14,-30.27,-9.57,15.49,9.15,0.0,0.0,0.0,2025-02-16T18:15:17.827688
-545.9,248.54,839.36,4.51,-0.49,0.55,0.0,0.0,0.0,2025-02-16T18:15:17.828498,-986.08,5.13,-24.41,-8.84,13.48,8.17,0.0,0.0,0.0,2025-02-16T18:15:17.828498
-519.53,229.74,858.89,-3.29,-0.61,-2.56,0.0,0.0,0.0,2025-02-16T18:15:17.853579,-1026.86,5.86,-3.66,-8.17,17.62,0.67,0.0,0.0,0.0,2025-02-16T18:15:17.853579
-521.0,213.62,850.59,-5.91,-0.98,-3.35,0.0,0.0,0.0,2025-02-16T18:15:17.888017,-1009.03,-48.83,-118.16,-5.61,15.43,-0.55,0.0,0.0,0.0,2025-02-16T18:15:17.888017
-541.99,187.74,831.54,-3.29,-0.73,-1.28,0.0,0.0,0.0,2025-02-16T18:15:17.927262,-1008.06,-74.46,-92.77,-4.76,14.57,1.4,0.0,0.0,0.0,2025-02-16T18:15:17.927262
-511.47,188.48,842.77,-0.98,-1.89,0.3,0.0,0.0,0.0,2025-02-16T18:15:17.963588,-988.77,-59.33,-145.75,-3.84,11.22,1.83,nan,nan,nan,2025-02-16T18:15:17.963588
-547.36,213.38,880.86,-2.2,-1.89,-0.49,0.0,0.0,0.0,2025-02-16T18:15:18.003862,-1004.64,-48.83,-143.07,-1.59,13.23,0.12,0.0,0.0,0.0,2025-02-16T18:15:18.003862
-538.82,202.88,837.16,-3.84,-3.05,-2.5,0.0,0.0,0.0,2025-02-16T18:15:18.038972,-1003.91,-26.86,-143.07,-2.74,13.9,-0.85,0.0,0.0,0.0,2025-02-16T18:15:18.038972
-516.11,172.85,836.43,-5.55,-3.72,-3.78,0.0,0.0,0.0,2025-02-16T18:15:18.089770,-1002.93,-45.41,-148.44,-0.98,13.17,-2.8,0.0,0.0,0.0,2025-02-16T18:15:18.089770
-519.53,160.89,853.76,-5.49,-3.17,-2.8,nan,nan,nan,2025-02-16T18:15:18.112616,-996.09,-22.95,-104.98,-0.49,15.61,-2.93,0.0,0.0,0.0,2025-02-16T18:15:18.112616
-474.61,234.86,824.71,-9.76,-3.84,-3.48,110.0,69.53,42.2,2025-02-16T18:15:18.150032,-993.9,-40.04,-165.28,-1.77,17.87,-5.18,0.0,0.0,0.0,2025-02-16T18:15:18.150032
-528.81,171.39,850.1,-7.5,-1.83,-3.96,nan,nan,nan,2025-02-16T18:15:18.187295,-1005.13,-54.2,-147.46,-1.46,20.24,-5.49,0.0,0.0,0.0,2025-02-16T18:15:18.187295
-500.49,181.64,862.55,-5.12,-2.26,-3.84,0.0,0.0,0.0,2025-02-16T18:15:18.225540,-997.31,-23.68,-183.84,0.67,20.79,-7.44,0.0,0.0,0.0,2025-02-16T18:15:18.225540
-504.64,177.49,866.46,-10.73,-0.18,-5.3,nan,nan,nan,2025-02-16T18:15:18.261974,-1002.93,-73.73,-182.62,-0.67,29.63,-10.37,84.44,-1.14,3.41,2025-02-16T18:15:18.261974
-538.09,152.59,821.04,-9.51,4.15,-8.29,0.0,0.0,0.0,2025-02-16T18:15:18.299853,-1038.33,-92.77,-133.54,0.79,33.35,-11.83,0.0,0.0,0.0,2025-02-16T18:15:18.299853
-598.39,218.51,995.12,-4.21,15.49,-16.4,0.0,0.0,0.0,2025-02-16T18:15:18.336843,-1098.63,22.95,-160.4,0.18,36.52,-19.09,39.98,19.11,38.83,2025-02-16T18:15:18.336843
-659.67,135.25,887.7,24.02,73.11,-23.23,nan,nan,nan,2025-02-16T18:15:18.389523,-1125.98,-122.31,-176.27,6.65,44.51,-17.5,nan,nan,nan,2025-02-16T18:15:18.389523
-645.02,210.45,907.23,18.23,105.67,-25.37,nan,nan,nan,2025-02-16T18:15:18.409101,-1179.44,-175.29,-170.9,10.12,60.06,-16.71,0.0,0.0,0.0,2025-02-16T18:15:18.409101
-582.28,204.59,907.47,7.32,131.22,-25.12,0.0,0.0,0.0,2025-02-16T18:15:18.445458,-1140.14,-180.18,-95.7,7.99,83.48,-17.44,0.0,0.0,0.0,2025-02-16T18:15:18.445458
-623.54,188.96,932.86,1.89,167.07,-40.49,nan,nan,nan,2025-02-16T18:15:18.483284,-1152.59,-181.4,-93.51,3.48,119.27,-16.1,0.0,0.0,0.0,2025-02-16T18:15:18.483284
-750.49,299.8,805.91,-6.95,182.07,-72.56,-50.75,-38.68,17.06,2025-02-16T18:15:18.522724,-1094.97,-48.34,-134.28,-9.02,126.59,-14.7,nan,nan,nan,2025-02-16T18:15:18.522724
-1197.27,177.25,992.92,-8.48,156.1,-62.87,0.0,0.0,0.0,2025-02-16T18:15:18.557404,-988.04,-28.08,-398.19,-16.16,101.83,-8.6,0.0,0.0,0.0,2025-02-16T18:15:18.557404
-346.92,571.29,874.76,-12.26,68.9,-5.37,nan,nan,nan,2025-02-16T18:15:18.593992,-888.43,81.3,40.28,-16.95,48.05,3.72,0.0,0.0,0.0,2025-02-16T18:15:18.593992
-204.83,325.93,945.07,1.89,-7.5,15.91,0.0,0.0,0.0,2025-02-16T18:15:18.634524,-812.74,-20.26,45.41,8.72,-7.74,10.85,0.0,0.0,0.0,2025-02-16T18:15:18.634524
-230.47,275.39,895.75,9.57,-119.45,18.84,0.0,0.0,0.0,2025-02-16T18:15:18.700197,-754.15,-113.28,-33.2,40.85,-97.2,15.0,0.0,0.0,0.0,2025-02-16T18:15:18.700197
-383.54,198.0,779.79,-10.49,-156.1,56.95,nan,nan,nan,2025-02-16T18:15:18.709308,-779.05,-182.13,-108.89,18.11,-143.11,15.06,0.0,0.0,0.0,2025-02-16T18:15:18.709308
-564.94,-6.59,843.26,11.95,-167.07,55.18,0.0,0.0,0.0,2025-02-16T18:15:18.746644,-896.48,-323.24,-207.76,24.94,-167.26,14.15,0.0,0.0,0.0,2025-02-16T18:15:18.746644
-792.72,-31.98,920.17,14.51,-176.71,44.76,nan,nan,nan,2025-02-16T18:15:18.779258,-1061.77,-320.07,-268.31,32.07,-176.83,9.7,0.0,0.0,0.0,2025-02-16T18:15:18.779258
-956.79,188.48,867.92,20.37,-166.65,42.62,101.27,-49.36,82.83,2025-02-16T18:15:18.817657,-1124.76,-185.3,-338.13,29.09,-171.22,6.4,0.0,0.0,0.0,2025-02-16T18:15:18.817657
-915.53,219.24,729.98,23.23,-136.22,35.85,0.0,0.0,0.0,2025-02-16T18:15:18.852685,-1115.72,-107.91,-311.77,26.16,-155.79,14.57,0.0,0.0,0.0,2025-02-16T18:15:18.852685
-923.1,156.49,666.02,41.34,-86.46,35.18,0.0,0.0,0.0,2025-02-16T18:15:18.898526,-1087.4,-161.13,-298.34,18.35,-134.15,21.95,0.0,0.0,0.0,2025-02-16T18:15:18.898526
-1150.63,94.48,819.58,61.4,-59.7,33.72,0.0,0.0,0.0,2025-02-16T18:15:18.925894,-1137.7,-149.9,-422.61,23.23,-112.5,26.71,0.0,0.0,0.0,2025-02-16T18:15:18.925894
-884.77,22.95,565.19,35.43,-73.66,25.43,0.0,0.0,0.0,2025-02-16T18:15:18.992775,-967.77,-173.83,-267.82,16.77,-93.6,21.34,0.0,0.0,0.0,2025-02-16T18:15:18.992775
-797.85,50.78,416.5,36.4,-27.38,0.43,0.0,0.0,0.0,2025-02-16T18:15:19.006824,-926.03,-116.7,-227.54,22.2,-49.82,15.85,0.0,0.0,0.0,2025-02-16T18:15:19.006824
